dlambdat	costheta_jn	redshift	v1_end_time	v1_optimal_snr	f_ref	psdscaleflag	h1l1_relative_phase	phase	l1_optimal_snr	mtotal	logll1	signalmodelflag	logl	h1_cplx_snr_arg	m1_source	sky_frame	mc_source	deltalogl	h1_cplx_snr_amp	l1v1_delay	mf_source	l1h1_delay	loglv1	m1	ra	l1_end_time	m2	e_rad	logpost	v1h1_delay	m2_source	v1l1_delay	mtotal_source	psi	h1v1_relative_phase	loglh1	theta_jn	time	mf	af	optimal_snr	lambdat	alpha	cycle	distance	l1v1_relative_phase	lal_pnorder	h1l1_delay	mc	l1_cplx_snr_amp	h1v1_delay	logprior	v1_cplx_snr_arg	flow	l1_cplx_snr_arg	t0	q	v1_cplx_snr_amp	h1_end_time	eta	lal_approximant	h1_optimal_snr	azimuth	lal_amporder	dec	matched_filter_snr	
-1.600085356437176642e+02	9.843376756407586914e-01	2.840850709971426413e-02	8.943836789896515608e+08	1.550629955587552011e+01	1.000000000000000000e+02	0.000000000000000000e+00	-3.815501243011754084e-02	4.058377377260355523e+00	2.383261171788626953e+01	2.702239099773366959e+00	2.667150528673054737e+02	1.000000000000000000e+00	-4.435415451186845992e+00	4.664082951558534695e-02	1.362850818741311976e+00	1.000000000000000000e+00	1.142769371937497169e+00	5.624486967302166249e+02	1.876522179185522887e+01	9.858369827270507812e-03	2.501160049543596386e+00	3.874540328979492188e-03	1.201966281843930204e+02	1.401567375901375812e+00	6.486824890576581293e-01	8.943836789797931910e+08	1.300671723871991148e+00	1.264330529231831868e-01	5.775219112554362937e+02	-5.983829498291015625e-03	1.264742283725467376e+00	-9.858369827270507812e-03	2.627593102466779573e+00	1.423513685955885233e+00	-3.019101287000225398e-03	1.755370156785181450e+02	1.772195289338283908e-01	8.943836789999558926e+08	2.572214272568577265e+00	6.862293146959977941e-01	3.435738962145739350e+01	5.368287932830344289e+02	1.173471066395399331e+00	2.630000000000000000e+05	1.281455103967681453e+02	3.513591114311731545e-02	7.000000000000000000e+00	-3.874540328979492188e-03	1.175233743753519411e+00	2.319081098171485777e+01	5.983829498291015625e-03	1.507321452521965810e+01	4.965993080258546133e-02	3.000000000000000000e+01	8.479584194570276290e-02	8.943836789836677313e+08	9.280122712869962598e-01	1.552375827985127899e+01	8.943836789836677313e+08	2.496514722489936722e-01	5.000000000000000000e+00	1.928708154150215037e+01	2.951129732678905437e+00	0.000000000000000000e+00	5.809062436473467761e-01	3.354922536986347126e+01
-9.245472540370883507e+00	9.701313412035597050e-01	2.907976900124155384e-02	8.943836789890778065e+08	1.487780876625973470e+01	1.000000000000000000e+02	0.000000000000000000e+00	-4.901469941794323049e-02	3.304720768851561630e+00	2.296389997680968165e+01	2.723721629871960204e+00	2.682271859074973008e+02	1.000000000000000000e+00	-5.308613460589237221e+00	-7.459620174027326023e-02	1.483890721892099140e+00	1.000000000000000000e+00	1.141867593535686565e+00	5.615754987208142666e+02	1.870569883893549346e+01	9.968280792236328125e-03	2.522511287114109990e+00	3.862977027893066406e-03	1.193698191687171573e+02	1.527041921307807026e+00	6.433441874266077054e-01	8.943836789791095257e+08	1.196679708564153399e+00	1.242433298923328877e-01	5.768918812441814907e+02	-6.105303764343261719e-03	1.162863895114344182e+00	-9.968280792236328125e-03	2.646754617006442878e+00	2.014945833597548308e+00	-9.016027945304205815e-02	1.739784936445997801e+02	2.450246683895088429e-01	8.943836789993025064e+08	2.595865332646412948e+00	6.786140171349540617e-01	3.308634113585081593e+01	3.313013840435361885e+02	1.174719001153765374e+00	2.635000000000000000e+05	1.312384503821306225e+02	-4.114558003509838358e-02	7.000000000000000000e+00	-3.862977027893066406e-03	1.175072839385707946e+00	2.316991562351261535e+01	6.105303764343261719e-03	1.531638252336717443e+01	1.556407771276858108e-02	3.000000000000000000e+01	-2.558150232233000199e-02	8.943836789829725027e+08	7.836587141885923424e-01	1.546412415144601127e+01	8.943836789829725027e+08	2.463221390819220480e-01	5.000000000000000000e+00	1.860150730257037566e+01	2.955929027374486040e+00	0.000000000000000000e+00	5.798004429520036140e-01	3.351620171739713783e+01
3.496755078391813072e+02	7.430730205007717304e-01	2.378460173839603772e-02	8.943836789895731211e+08	1.427321442446546484e+01	1.000000000000000000e+02	0.000000000000000000e+00	-1.255788477506625256e-02	2.544233130291091438e+00	2.249001646990996761e+01	2.708157238461207594e+00	2.688501140658899544e+02	1.000000000000000000e+00	-3.385581052130564039e+00	-5.033453838195580538e-02	1.417035809015839698e+00	1.000000000000000000e+00	1.147884110629302956e+00	5.634985311292729193e+02	1.875116963399773340e+01	9.942770004272460938e-03	2.518827912122194590e+00	3.921627998352050781e-03	1.194922987661185232e+02	1.450739441382327355e+00	6.478562450243532389e-01	8.943836789796303511e+08	1.257417797078880239e+00	1.264133171976551395e-01	5.780975219893415442e+02	-6.021142005920410156e-03	1.228205420304010032e+00	-9.942770004272460938e-03	2.645241229319849730e+00	2.936887552556301184e+00	-7.175891972825620968e-02	1.751561182972644133e+02	7.331455902976167227e-01	8.943836789997996092e+08	2.578737230859576623e+00	6.841144975947530682e-01	3.219995966235375562e+01	5.618489727906454618e+02	1.168361298493623135e+00	2.640000000000000000e+05	1.069209948136887647e+02	-5.920103495318951303e-02	7.000000000000000000e+00	-3.921627998352050781e-03	1.175186077042453814e+00	2.321576977888330262e+01	6.021142005920410156e-03	1.459899086006857161e+01	2.142438134630021696e-02	3.000000000000000000e+01	-3.777665360688944873e-02	8.943836789835519791e+08	8.667426839107359449e-01	1.551195324645039797e+01	8.943836789835519791e+08	2.487260475546521632e-01	5.000000000000000000e+00	1.809176363524624520e+01	2.955142148115796452e+00	0.000000000000000000e+00	5.746380636993128066e-01	3.359995613667685177e+01
1.812518583082203349e+02	9.851257843469831688e-01	2.953216098065166578e-02	8.943836789897983074e+08	1.491515349482592256e+01	1.000000000000000000e+02	0.000000000000000000e+00	-6.254317595549929720e-02	2.780738240228998848e+00	2.293894158155562835e+01	2.702155104833779298e+00	2.683628883983713536e+02	1.000000000000000000e+00	-2.369780895330996007e+00	-1.615576282776676545e-02	1.360506387607963275e+00	1.000000000000000000e+00	1.141518175647821876e+00	5.645143312860724336e+02	1.876383433432969028e+01	9.873270988464355469e-03	2.498341840221922627e+00	3.840565681457519531e-03	1.201687299953360366e+02	1.400685081262006415e+00	6.460584716093777935e-01	8.943836789799250364e+08	1.301470023571772661e+00	1.263018642155553373e-01	5.797051506280830608e+02	-6.032705307006835938e-03	1.264137316829514468e+00	-9.873270988464355469e-03	2.624643704437477965e+00	2.759804670016956507e+00	-3.435661280244239890e-02	1.759827128923651287e+02	1.726918430571355023e-01	8.943836790001012087e+08	2.572123273632053841e+00	6.862555697932711807e-01	3.308833134908736184e+01	6.255987490647303275e+02	1.177134731830481895e+00	2.645000000000000000e+05	1.333245887839689772e+02	2.818656315305689830e-02	7.000000000000000000e+00	-3.840565681457519531e-03	1.175229674173392969e+00	2.319342922652236538e+01	6.032705307006835938e-03	1.519081934201060236e+01	1.820084997467583121e-02	3.000000000000000000e+01	4.638741312773274339e-02	8.943836789837657213e+08	9.291667634520375252e-01	1.551696837988285438e+01	8.943836789837656021e+08	2.496629652827203893e-01	5.000000000000000000e+00	1.860593525762028477e+01	2.951607784612961360e+00	0.000000000000000000e+00	5.838751817685337020e-01	3.360499371480775466e+01
-3.434190848709649799e+02	7.932476752833221845e-01	2.334255595624806084e-02	8.943836789897285700e+08	1.524275961205725594e+01	1.000000000000000000e+02	0.000000000000000000e+00	-3.828421986282526390e-02	7.709776745664136399e-01	2.407469835522357471e+01	2.700007594855219573e+00	2.693120239675673133e+02	1.000000000000000000e+00	-2.638625080127424027e+00	-3.867743696720837843e-02	1.319851307948482377e+00	1.000000000000000000e+00	1.148438900397805940e+00	5.642454871012760123e+02	1.872530103620333719e+01	9.976625442504882812e-03	2.511138863899335050e+00	3.883361816406250000e-03	1.201897709038411080e+02	1.350660010958197210e+00	6.441876695085657634e-01	8.943836789797519445e+08	1.349347583897022584e+00	1.272812615416865079e-01	5.786441995981413129e+02	-6.093263626098632812e-03	1.318568817492539180e+00	-9.976625442504882812e-03	2.638420125441021558e+00	1.596551323142240797e+00	-8.831372344803867236e-02	1.747436922298676336e+02	6.546720236277783211e-01	8.943836789999408722e+08	2.569755263343814544e+00	6.870252688793648810e-01	3.452914122510976824e+01	5.729275530005937753e+02	1.172501132060607354e+00	2.650000000000000000e+05	1.048993369699676350e+02	-5.002950358521340846e-02	7.000000000000000000e+00	-3.883361816406250000e-03	1.175246399692673860e+00	2.322386803730281457e+01	6.093263626098632812e-03	1.439871249686533616e+01	4.963628648083046047e-02	3.000000000000000000e+01	-3.932171043829570979e-04	8.943836789836353064e+08	9.990283068644021380e-01	1.552554159945992218e+01	8.943836789836353064e+08	2.499999409308950593e-01	5.000000000000000000e+00	1.950201969688284365e+01	2.956423387655279011e+00	0.000000000000000000e+00	5.776491169020566696e-01	3.360570934585605585e+01
-1.351812775280877190e+02	8.994427234511386260e-01	2.663794344667854558e-02	8.943836789899412394e+08	1.507844878719187243e+01	1.000000000000000000e+02	0.000000000000000000e+00	6.395821291293213307e-02	3.466999023608479114e+00	2.324811277913683583e+01	2.700106610079191061e+00	2.685711798336478751e+02	1.000000000000000000e+00	-4.742205052916483865e+00	7.590580197854689126e-02	1.325793671349665859e+00	1.000000000000000000e+00	1.144748616641077410e+00	5.621419071284869915e+02	1.873148464493252163e+01	9.997248649597167969e-03	2.503185848687107473e+00	4.025459289550781250e-03	1.191461807435353677e+02	1.361110088189042555e+00	6.515630027011656278e-01	8.943836789799439907e+08	1.338996521890148506e+00	1.268617034365386864e-01	5.769595499042305846e+02	-5.971789360046386719e-03	1.304253880773980079e+00	-9.997248649597167969e-03	2.630047552123646160e+00	2.091087079186998210e+00	-1.024236324496330397e-02	1.744245465513037345e+02	4.523036092446723888e-01	8.943836790000936985e+08	2.569865571760960865e+00	6.869871066433699269e-01	3.339376039736681889e+01	7.055621599142228888e+02	1.157063923817453599e+00	2.655000000000000000e+05	1.200016290526004781e+02	-7.420057615789588112e-02	7.000000000000000000e+00	-4.025459289550781250e-03	1.175242365551826040e+00	2.317809695859274299e+01	5.971789360046386719e-03	1.481764277574358601e+01	8.614816522351029238e-02	3.000000000000000000e+01	1.194758906561453095e-02	8.943836789839694500e+08	9.837532860194165840e-01	1.549845295387959787e+01	8.943836789839694500e+08	2.499832314403488409e-01	5.000000000000000000e+00	1.863622461383503648e+01	2.958224536091963230e+00	0.000000000000000000e+00	5.634182299315045883e-01	3.353062100652618227e+01
1.652190759684374086e+02	7.592542615166956166e-01	2.140455779668768224e-02	8.943836789897994995e+08	1.623955509427298693e+01	1.000000000000000000e+02	0.000000000000000000e+00	2.756349428805870971e-02	2.158854600579553917e-01	2.454798721441614262e+01	2.701937241435348191e+00	2.684948636924851257e+02	1.000000000000000000e+00	-4.222361399701964224e+00	-1.564172024711182191e-02	1.368970358711752544e+00	1.000000000000000000e+00	1.150593186627349329e+00	5.626617507817014712e+02	1.874718198444665163e+01	1.003134250640869141e-02	2.517990092672353075e+00	3.967642784118652344e-03	1.190204808293997161e+02	1.398272563876750585e+00	6.467852500664099669e-01	8.943836789797681570e+08	1.303664677558597385e+00	1.273253416583925990e-01	5.768654190644940627e+02	-6.063699722290039062e-03	1.276345075618992908e+00	-1.003134250640869141e-02	2.645315434330745674e+00	2.189045294942862707e+00	-4.706242333370491693e-02	1.751464062598166720e+02	7.086298690464140071e-01	8.943836789999446869e+08	2.571886557142445628e+00	6.863253012187712221e-01	3.546407806706425703e+01	5.484709308570236317e+02	1.163368161571916470e+00	2.660000000000000000e+05	9.605136881476494182e+01	-7.462591762176407073e-02	7.000000000000000000e+00	-3.967642784118652344e-03	1.175221124990989408e+00	2.323322592066667980e+01	6.063699722290039062e-03	1.420366828279257909e+01	3.142070308659321992e-02	3.000000000000000000e+01	-4.320521453517071897e-02	8.943836789837357998e+08	9.323394531493558457e-01	1.545645481965316037e+01	8.943836789837357998e+08	2.496934903348849433e-01	5.000000000000000000e+00	1.978317485156925315e+01	2.959368926408614264e+00	0.000000000000000000e+00	5.683760518272105156e-01	3.359772006766593933e+01
-2.481268510810609200e+02	9.755764016510790615e-01	2.853941244091754217e-02	8.943836789894241095e+08	1.518494392627153466e+01	1.000000000000000000e+02	0.000000000000000000e+00	2.613797367627723744e-02	4.012240882371491679e-01	2.353388260925718001e+01	2.708875871668553703e+00	2.674962379770924485e+02	1.000000000000000000e+00	-5.544372804269416477e+00	-4.427123453599021013e-02	1.414407643996492547e+00	1.000000000000000000e+00	1.142610600290324019e+00	5.613397393771340376e+02	1.873673499723888014e+01	1.007759571075439453e-02	2.507940389673825266e+00	3.974199295043945312e-03	1.186757216782172719e+02	1.454774007108094791e+00	6.452206453896951466e-01	8.943836789793465137e+08	1.254101864560458912e+00	1.257709089918055412e-01	5.765015664630861920e+02	-6.103396415710449219e-03	1.219303654669138259e+00	-1.007759571075439453e-02	2.633711298665630807e+00	1.841105968337314991e+00	-1.042415894550456912e-01	1.751677797218243597e+02	2.214663391098457279e-01	8.943836789995319843e+08	2.579515534831962054e+00	6.838904799323758388e-01	3.380123712038991357e+01	4.172456837738394029e+02	1.162644775856869206e+00	2.665000000000000000e+05	1.287484433209160102e+02	-1.303795631313229286e-01	7.000000000000000000e+00	-3.974199295043945312e-03	1.175220035471373992e+00	2.319083170006225458e+01	6.103396415710449219e-03	1.516182708595217576e+01	5.997035491905543941e-02	3.000000000000000000e+01	-7.040920821226755166e-02	8.943836789833207130e+08	8.620595765616224648e-01	1.543557485219984038e+01	8.943836789833207130e+08	2.486280572971563407e-01	5.000000000000000000e+00	1.892346369348161161e+01	2.961476706411612092e+00	0.000000000000000000e+00	5.667864447242840775e-01	3.350769531829763537e+01
-4.505346467401700465e+02	9.903003489722715935e-01	2.909409525408832714e-02	8.943836789890786409e+08	1.516943570053244805e+01	1.000000000000000000e+02	0.000000000000000000e+00	5.405558918816977254e-02	3.219085993878729290e+00	2.336624205131782261e+01	2.718116118018842009e+00	2.676771049565244880e+02	1.000000000000000000e+00	-4.465835589744660439e+00	3.760479204566849476e-02	1.460790671687471232e+00	1.000000000000000000e+00	1.141892978437895056e+00	5.624182765916588096e+02	1.874045909003890387e+01	9.926438331604003906e-03	2.516484998265169803e+00	4.008769989013671875e-03	1.193870645069496703e+02	1.503291054635830237e+00	6.535834144484413688e-01	8.943836789791522026e+08	1.214825063383011550e+00	1.247857373790046687e-01	5.777047807877213472e+02	-5.917668342590332031e-03	1.180480063956703018e+00	-9.926438331604003906e-03	2.641270735644174472e+00	2.107616467751325828e+00	2.691364099690041201e-02	1.753541071281846371e+02	1.393942054163531952e-01	8.943836789992902279e+08	2.589699852510181088e+00	6.805878322161735827e-01	3.357536730192633456e+01	3.743937694457333691e+02	1.158889135511746327e+00	2.670000000000000000e+05	1.313044931013928363e+02	-2.714194819126936054e-02	7.000000000000000000e+00	-4.008769989013671875e-03	1.175115321522541834e+00	2.314197147880000216e+01	5.917668342590332031e-03	1.528650419606251987e+01	1.069115104876790061e-02	3.000000000000000000e+01	-1.645079714250148942e-02	8.943836789831609726e+08	8.081103520417747266e-01	1.545583883329956976e+01	8.943836789831609726e+08	2.471842555581419409e-01	5.000000000000000000e+00	1.874065746941399624e+01	2.954955174742484925e+00	0.000000000000000000e+00	5.664821310512290209e-01	3.353860320261308203e+01
-1.283296808998725567e+02	9.907939483001972913e-01	2.910478103844748449e-02	8.943836789896337986e+08	1.519493132526294588e+01	1.000000000000000000e+02	0.000000000000000000e+00	-2.379643918084406451e-02	3.147017791069587567e+00	2.341124429879867463e+01	2.700750606127667375e+00	2.682704958174115859e+02	1.000000000000000000e+00	-4.118226328606340303e+00	-7.489282771113366620e-03	1.338696334600170568e+00	1.000000000000000000e+00	1.142043110018659879e+00	5.627658858527970551e+02	1.870522660323621977e+01	9.925842285156250000e-03	2.497860834179579381e+00	3.897547721862792969e-03	1.195852546498699809e+02	1.377658798295680720e+00	6.471694214720906668e-01	8.943836789797079563e+08	1.323091807831986877e+00	1.265080890727237062e-01	5.778788310823083521e+02	-6.028294563293457031e-03	1.285672588652132520e+00	-9.925842285156250000e-03	2.624368923252303087e+00	2.304874331324578751e+00	-3.884808363058622760e-02	1.749101353855155594e+02	1.357955206239415402e-01	8.943836789998804331e+08	2.570560526822889713e+00	6.867923181892298112e-01	3.371754528613379875e+01	5.684374352271245243e+02	1.170978306462253649e+00	2.675000000000000000e+05	1.313537544731639173e+02	-1.505164444974216309e-02	7.000000000000000000e+00	-3.897547721862792969e-03	1.175282024672220649e+00	2.316774724269572872e+01	6.028294563293457031e-03	1.511294522951132713e+01	3.135880085947275603e-02	3.000000000000000000e+01	1.630715640973062416e-02	8.943836789836055040e+08	9.603915058422306528e-01	1.547514933387055969e+01	8.943836789836055040e+08	2.498979457611978650e-01	5.000000000000000000e+00	1.891826002900354098e+01	2.954244813423429150e+00	0.000000000000000000e+00	5.773212314349090990e-01	3.354936743806354116e+01
2.592105971257906276e+02	8.844840474775957917e-01	2.605033962880397291e-02	8.943836789898556471e+08	1.521521090242605290e+01	1.000000000000000000e+02	0.000000000000000000e+00	8.397785627599851921e-02	4.870799760422449332e+00	2.336396713387658153e+01	2.699964850455241816e+00	2.684129175071374220e+02	1.000000000000000000e+00	-2.946959110016239336e+00	5.169753209802885330e-02	1.317186072180555723e+00	1.000000000000000000e+00	1.145389290534241766e+00	5.639371530713872289e+02	1.875457888844446330e+01	9.992837905883789062e-03	2.504472469285915270e+00	4.052162170410156250e-03	1.201276914365824524e+02	1.351499216715189355e+00	6.532753674212636863e-01	8.943836789798628092e+08	1.348465633740052461e+00	1.269431115831607393e-01	5.786724135124882196e+02	-5.940675735473632812e-03	1.314229508688520509e+00	-9.992837905883789062e-03	2.631415580869076010e+00	6.991387846068063405e-01	8.088772414203582173e-03	1.753965441276673971e+02	4.854093181140812230e-01	8.943836790000026226e+08	2.569714827701802484e+00	6.870246830031903063e-01	3.356386016644195536e+01	6.475767079652659959e+02	1.154147178937215745e+00	2.680000000000000000e+05	1.173034619750217757e+02	-7.588908386179493704e-02	7.000000000000000000e+00	-4.052162170410156250e-03	1.175227070559853537e+00	2.318238875356280460e+01	5.940675735473632812e-03	1.473526044110100308e+01	4.360875968382543766e-02	3.000000000000000000e+01	-3.228032417796961040e-02	8.943836789839149714e+08	9.977553942039936175e-01	1.551759489856907237e+01	8.943836789839149714e+08	2.499996844010535790e-01	5.000000000000000000e+00	1.868569255431276233e+01	2.958212300720174159e+00	0.000000000000000000e+00	5.608867566746312816e-01	3.358384590204676812e+01
